"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","team","tm.y"
"538","Kyle Lowry",2015,17516,289,"PG",28,"TOR",70,70,34.5,6.1,14.9,0.412,1.9,5.6,0.338,4.3,9.3,0.457,0.476,3.6,4.5,0.808,0.8,3.9,6.8,1.6,0.2,2.5,3,17.8,2414,19.3,0.527,0.375,0.299,2.6,13.1,32.4,2.3,0.4,12.8,25.4,5.1,2,7.1,0.141,4.2,-0.6,3.4,"TOR",12000000
"539","Kyle Lowry",2018,19360,305,"PG",31,"TOR",78,78,32.2,5.2,12.1,0.427,3.1,7.6,0.399,2.1,4.5,0.474,0.553,2.9,3.3,0.854,0.8,4.7,6.9,1.1,0.2,2.3,2.5,16.2,2510,19.5,0.598,0.631,0.276,3,16.1,30.9,1.7,0.6,14.7,21.7,7,3.1,10.2,0.194,5.4,0.5,5,"TOR",33333333
"540","Kyle O'Quinn",2016,18220,336,"PF",25,"NYK",65,1,11.8,2,4.2,0.476,0.1,0.3,0.227,1.9,3.8,0.498,0.485,0.7,0.9,0.767,1.2,2.7,1.1,0.3,0.8,0.9,1.6,4.8,764,17.5,0.52,0.081,0.221,11,24.5,15.9,1.3,4.9,17,21.2,0.5,1.2,1.6,0.103,-1.8,2.5,0.5,"NYK",4003125
"541","Kyle Singler",2016,18287,397,"SF",27,"OKC",68,2,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.8,1.8,0.452,0.457,0.4,0.6,0.659,0.7,1.3,0.4,0.4,0.1,0.5,1.8,3.4,977,6.6,0.481,0.439,0.199,5.9,9.6,3.2,1.5,0.7,11.7,11.9,0.3,0.8,1.1,0.054,-1.7,-0.8,-0.1,"OKC",4750000
"542","Kyle Wiltjer",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC",1312611
"543","Kyrylo Fesenko",2012,15580,144,"C",25,"IND",3,0,5.7,0.7,1.7,0.4,0,0,NA,0.7,1.7,0.4,0.4,1.3,2,0.667,0.7,2.3,0.3,0.7,0,0,0.7,2.7,17,29.8,0.524,0,1.2,13.3,46,9.5,6.2,0,0,20.4,0.1,0.1,0.1,0.374,1.9,3.1,0,"IND",435000
"544","Lamar Odom",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYK",728361
"545","LaMarcus Aldridge",2016,17817,7,"PF",30,"SAS",74,74,30.6,7.2,14.1,0.513,0,0.2,0,7.2,13.9,0.521,0.513,3.5,4.1,0.858,2.4,6.2,1.5,0.5,1.1,1.3,2,18,2261,22.4,0.565,0.015,0.289,9.2,22.2,8.1,0.9,2.8,7.8,25.9,5.6,4.5,10.1,0.215,0.7,1.1,2.2,"SAS",21018008
"546","Lance Stephenson",2015,17716,423,"SG",24,"CHO",61,25,25.8,3.4,9,0.376,0.3,1.7,0.171,3.1,7.3,0.425,0.393,1.1,1.8,0.627,0.6,3.9,3.9,0.6,0.1,2.1,2.2,8.2,1573,8.8,0.419,0.191,0.2,2.7,17.1,25.4,1.2,0.4,17.6,21.1,-2.7,1.8,-0.9,-0.026,-4,0.5,-0.6,"CHA",9000000
"547","Lance Stephenson",2017,18890,413,"SG",26,"NOP",6,0,27,4.3,9.2,0.473,0.2,1.7,0.1,4.2,7.5,0.556,0.482,0.8,1.3,0.625,0.5,2.5,4.8,0.3,0.2,1.8,3,9.7,162,10.3,0.496,0.182,0.145,1.9,9.8,27.7,0.6,0.5,15.8,19,0,0.1,0.1,0.027,-3,-1.9,-0.1,"IND",4090000
"548","Lance Stephenson",2017,18891,413,"SG",26,"MIN",6,0,11.2,1.7,3.5,0.476,0,0.3,0,1.7,3.2,0.526,0.476,0.2,0.3,0.5,0,1.7,0.8,0,0,0.7,0.3,3.5,67,6.6,0.48,0.095,0.095,0,17.7,11.2,0,0,15.5,17.1,-0.1,0,-0.1,-0.045,-6.1,-3.1,-0.1,"IND",4090000
"549","Lance Stephenson",2017,18889,413,"SG",26,"TOT",18,0,20.1,3,6.7,0.45,0.3,1.1,0.3,2.7,5.6,0.48,0.475,0.4,0.7,0.615,0.2,2.7,3.3,0.3,0.2,1.4,1.8,6.8,361,9.6,0.485,0.167,0.108,1.2,14.8,24.8,0.7,0.7,17.1,18.7,-0.2,0.2,0.1,0.008,-3.9,-1.5,-0.3,"IND",4090000
"550","Lance Stephenson",2017,18892,413,"SG",26,"IND",6,0,22,3,7.3,0.409,0.8,1.3,0.625,2.2,6,0.361,0.466,0.3,0.5,0.667,0.2,3.8,4.2,0.5,0.3,1.8,2,7.2,132,10.3,0.474,0.182,0.068,0.9,19.3,28.1,1.1,1.3,19.5,19.1,-0.1,0.1,0,0.012,-4,-0.2,-0.1,"IND",4090000
"551","Lance Thomas",2016,18322,422,"PF",27,"NYK",59,5,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,0.5,1.7,2,0.857,0.6,1.6,0.9,0.4,0.1,1,1.8,8.2,1313,10.4,0.557,0.285,0.312,2.9,8,6.4,0.9,0.4,11.6,16.9,1.2,0.5,1.7,0.062,-1.2,-2.1,-0.4,"NYK",1636842
"552","Lance Thomas",2017,18906,425,"PF",28,"NYK",46,15,21,2.1,5.3,0.398,0.8,1.8,0.447,1.3,3.5,0.371,0.475,0.9,1.1,0.843,0.7,2.4,0.8,0.5,0.1,0.5,1.8,6,968,8.4,0.516,0.348,0.209,3.5,12.3,5,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.1,-1.6,-0.4,"NYK",6887488
"553","Landry Fields",2013,16134,132,"SF",24,"TOR",51,22,20.3,2,4.4,0.457,0,0.3,0.143,2,4.1,0.478,0.462,0.7,1,0.642,1.2,2.9,1.2,0.6,0.2,0.8,1.2,4.7,1037,10.3,0.487,0.063,0.238,6.7,17.4,8.9,1.6,0.6,14.6,12.9,0.3,0.8,1.1,0.052,-2.7,0.7,0,"TOR",6250000
"554","Langston Galloway",2017,18564,143,"PG",25,"SAC",19,2,19.7,2.2,5.5,0.404,1,2.1,0.475,1.2,3.4,0.359,0.495,0.6,0.6,0.917,0.4,1.5,1.5,0.3,0.1,0.9,1.1,6,375,8,0.522,0.385,0.115,2.2,8.5,11.2,0.8,0.2,14.1,15.4,0,0.1,0.1,0.007,-2.5,-2.4,-0.3,"SAC",5317000
"555","Langston Galloway",2017,18562,143,"PG",25,"TOT",74,2,20.2,2.8,7.4,0.38,1.6,4.2,0.39,1.2,3.2,0.367,0.49,0.7,0.9,0.797,0.4,1.7,1.3,0.6,0.1,0.6,1.3,7.9,1495,10.4,0.51,0.565,0.117,2,9.3,9.4,1.5,0.3,7.4,18.4,0.2,1.1,1.3,0.04,-0.9,-1.7,-0.2,"SAC",5317000
"556","Langston Galloway",2017,18563,143,"PG",25,"NOP",55,0,20.4,3,8,0.374,1.8,4.9,0.377,1.2,3.1,0.37,0.489,0.7,0.9,0.769,0.4,1.8,1.2,0.7,0.1,0.5,1.4,8.6,1120,11.2,0.508,0.608,0.118,1.9,9.6,8.8,1.7,0.4,5.7,19.5,0.2,1,1.2,0.052,-0.3,-1.4,0.1,"SAC",5317000
"557","Langston Galloway",2018,19189,169,"SG",26,"DET",58,2,14.9,2.2,5.9,0.371,1.3,3.8,0.344,0.9,2.1,0.418,0.481,0.6,0.7,0.805,0.2,1.4,1,0.6,0.1,0.3,0.7,6.2,863,12.2,0.503,0.641,0.121,1.6,10.3,10.1,2,0.5,4.8,19.3,0.5,0.9,1.4,0.08,-0.2,-1.6,0.1,"DET",7000000
"558","LaVoy Allen",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",3030000
"559","LaVoy Allen",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND",948163
"560","LaVoy Allen",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND",4025000
"561","Leandro Barbosa",2013,16005,25,"PG",30,"BOS",41,2,12.5,2,4.7,0.43,0.4,1.1,0.383,1.6,3.6,0.445,0.477,0.8,1,0.756,0.2,0.9,1.4,0.4,0.1,0.5,1.2,5.2,513,13.5,0.509,0.244,0.212,1.9,8.5,19,1.7,0.9,9.1,21.4,0.4,0.5,0.9,0.086,-1.1,-1.8,-0.1,"WAS",1229255
"562","Leandro Barbosa",2015,17194,29,"SG",32,"GSW",66,1,14.9,2.8,5.8,0.474,0.7,1.7,0.384,2.1,4.2,0.511,0.53,0.9,1.1,0.784,0.3,1,1.5,0.6,0.1,0.7,1.3,7.1,982,15.3,0.558,0.29,0.192,2.6,7.2,14.9,2,0.6,9.5,20.5,1.6,1.2,2.8,0.137,0.4,-1.2,0.3,"GSW",1448490
"563","Leandro Barbosa",2016,17845,31,"SG",33,"GSW",68,0,15.9,2.5,5.4,0.462,0.6,1.6,0.355,1.9,3.8,0.508,0.515,0.8,0.9,0.839,0.4,1.3,1.2,0.6,0.1,0.8,1.6,6.4,1079,11.7,0.545,0.297,0.168,3,8.4,10.6,2,0.7,11.8,18.1,0.9,1.2,2.1,0.092,-1.2,-0.9,0,"GSW",2500000
"564","Leandro Barbosa",2017,18418,26,"SG",34,"PHO",67,0,14.4,2.6,5.9,0.439,0.5,1.5,0.357,2,4.4,0.466,0.483,0.6,0.7,0.889,0.2,1.3,1.2,0.5,0.1,0.7,1.2,6.3,963,11.5,0.509,0.25,0.115,1.6,10.3,13,1.5,0.7,10.4,20,0.3,0.4,0.6,0.031,-2,-2.1,-0.5,"PHX",4000000
"565","LeBron James",2015,17449,235,"SF",30,"CLE",69,69,36.1,9,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,7.4,1.6,0.7,3.9,2,25.3,2493,25.9,0.577,0.265,0.413,2.4,16.6,38.6,2.3,1.6,15.3,32.3,7.4,2.9,10.4,0.199,6.2,1.2,5.9,"CLE",21108899
"566","LeBron James",2016,18075,221,"SF",31,"CLE",76,76,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6,6.8,1.4,0.6,3.3,1.9,25.3,2709,27.5,0.588,0.199,0.347,4.7,18.8,36,2,1.5,13.2,31.4,9.6,4,13.6,0.242,6.9,2.3,7.6,"CLE",23487337
"567","LeBron James",2017,18658,220,"SF",32,"CLE",74,74,37.8,9.9,18.2,0.548,1.7,4.6,0.363,8.3,13.5,0.611,0.594,4.8,7.2,0.674,1.3,7.3,8.7,1.2,0.6,4.1,1.8,26.4,2794,27,0.619,0.254,0.395,4,20.7,41.3,1.6,1.3,16.1,30,9.8,3,12.9,0.221,6.8,1.6,7.3,"CLE",33285709
"568","Linas Kleiza",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOR",4600000
"569","Louis Amundson",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHI",679570
"570","Louis Amundson",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYK",1635476
"571","Louis Williams",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL",5225000
"572","Louis Williams",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAL",7000000
"573","Luc Richard",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIL",4691288
"574","Luc Richard",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC",1270964
"575","Luc Richard",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC",2252568
"576","Luc Richard",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU",2116955
"577","Luis Scola",2016,18279,389,"PF",35,"TOR",76,76,21.5,3.5,7.9,0.45,0.9,2.1,0.404,2.7,5.8,0.467,0.504,0.8,1.1,0.726,1.1,3.6,0.9,0.6,0.4,0.9,2.3,8.7,1636,13.6,0.523,0.269,0.14,6,19,6.8,1.5,1.4,9.7,19.5,1.4,1.9,3.3,0.098,-0.8,-0.4,0.3,"TOR",2900000
"578","Luke Babbitt",2014,16587,29,"PF",24,"NOP",27,2,17.5,2.2,5.7,0.39,1.3,3.5,0.379,0.9,2.2,0.407,0.506,0.5,0.7,0.778,0.7,2.6,1.1,0.3,0.4,0.6,1.9,6.3,473,12.1,0.525,0.617,0.117,4.4,17.5,9.4,0.8,1.9,8.5,17,0.5,0.2,0.7,0.074,0.5,-1.9,0.1,"NOP",684540
"579","Luke Babbitt",2016,17843,29,"SF",26,"NOP",47,13,18,2.6,6.1,0.422,0.9,2.3,0.404,1.7,3.8,0.433,0.498,0.8,1.1,0.78,0.5,2.6,1.1,0.2,0.1,0.5,1.9,7,845,11.6,0.526,0.377,0.173,3.2,16.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,0.064,-0.9,-2,-0.2,"NOP",1163944
"580","Luke Babbitt",2018,19011,25,"SF",28,"ATL",37,9,15.4,2.2,4.5,0.476,1.3,3,0.441,0.8,1.5,0.544,0.622,0.5,0.6,0.773,0.1,2.1,0.7,0.2,0.1,0.4,1.3,6.1,570,12,0.636,0.661,0.131,1,14.9,7,0.6,0.8,7.8,14.8,0.9,0.3,1.1,0.094,0.1,-2.1,0,"ATL",1974159
"581","Luke Babbitt",2018,19010,25,"SF",28,"TOT",50,14,14.3,1.8,4.3,0.423,1.2,3.1,0.385,0.6,1.2,0.525,0.563,0.3,0.4,0.773,0.1,1.8,0.6,0.2,0.1,0.4,1.1,5.2,715,9.8,0.576,0.726,0.102,1.1,13.9,6.5,0.5,0.8,7.8,15,0.5,0.4,0.9,0.06,-1,-2.2,-0.2,"ATL",1974159
"582","Luke Babbitt",2018,19012,25,"SF",28,"MIA",13,5,11.2,0.8,3.6,0.234,0.8,3.5,0.244,0,0.2,0,0.351,0,0,NA,0.2,1,0.4,0.1,0.2,0.3,0.5,2.5,145,1.3,0.351,0.957,0,1.5,10.1,4.8,0.3,1.2,7.8,15.8,-0.3,0.1,-0.2,-0.073,-5.2,-2.7,-0.2,"ATL",1974159
"583","Luke Ridnour",2015,17650,384,"PG",33,"ORL",47,0,14.5,1.6,3.7,0.426,0.4,1.3,0.317,1.2,2.4,0.487,0.483,0.4,0.4,0.857,0.2,1.3,2,0.4,0.1,0.8,1.4,4,683,10,0.507,0.358,0.119,1.3,10.1,21,1.5,0.5,17,14.8,0.3,0.3,0.6,0.042,-2.3,-1.7,-0.3,"ORL",2750000
"584","Luol Deng",2015,17316,124,"SF",29,"MIA",72,72,33.6,5.1,10.9,0.469,1.1,3.1,0.355,4,7.9,0.513,0.518,2.7,3.5,0.761,1.4,3.8,1.9,0.9,0.3,1.5,1.5,14,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.9,1.4,0.8,10.7,19.5,3.7,1.6,5.4,0.106,1.1,-0.6,1.5,"MIA",9933037
"585","Luol Deng",2017,18518,107,"SF",31,"LAL",56,49,26.5,2.9,7.6,0.387,0.9,2.9,0.309,2,4.6,0.436,0.447,0.8,1.1,0.73,1.1,4.1,1.3,0.9,0.4,0.8,1.1,7.6,1486,10.1,0.47,0.389,0.149,4.5,17.7,7,1.6,1.1,8.7,14.2,0.1,0.8,0.9,0.029,-2.3,-0.2,-0.2,"LAL",18000000
"586","Malcolm Thomas",2014,17089,427,"PF",25,"SAS",1,0,15,1,4,0.25,0,0,NA,1,4,0.25,0.25,0,2,0,1,8,0,0,2,1,0,2,15,6.6,0.205,0,0.5,7.8,57.8,0,0,9.6,17,17.7,-0.1,0,0,-0.107,-18.9,-0.7,-0.1,"UTA",825198
"587","Malcolm Thomas",2014,17090,427,"PF",25,"UTA",7,0,6.9,0.9,1.7,0.5,0.1,0.6,0.25,0.7,1.1,0.625,0.542,0,0,NA,0.6,1.1,0.3,0,0.1,1.1,0.7,1.9,48,4,0.542,0.333,0,9.3,19.8,6.7,0,1.6,40,19.1,-0.2,0,-0.1,-0.14,-7.7,-2,-0.1,"UTA",825198
"588","Malcolm Thomas",2014,17088,427,"PF",25,"TOT",8,0,7.9,0.9,2,0.438,0.1,0.5,0.25,0.8,1.5,0.5,0.469,0,0.3,0,0.6,2,0.3,0,0.4,1.1,0.6,1.9,63,4.6,0.444,0.25,0.125,9,28.9,5.1,0,3.5,34.8,18.7,-0.2,0.1,-0.2,-0.132,-10.4,-1.6,-0.2,"UTA",825198
"589","Manu Ginobili",2014,16769,165,"SG",36,"SAS",68,3,22.8,4.3,9.2,0.469,1.3,3.8,0.349,3,5.4,0.553,0.541,2.4,2.8,0.851,0.4,2.5,4.3,1,0.3,2,1.9,12.3,1550,20,0.59,0.411,0.3,2.3,12,29,2.3,0.8,16.4,24.7,3.3,2.4,5.7,0.176,3.6,0.4,2.4,"SAS",7250000
"590","Manu Ginobili",2016,17988,155,"SG",38,"SAS",58,0,19.6,3.4,7.5,0.453,1.2,3.1,0.391,2.2,4.4,0.496,0.533,1.6,1.9,0.813,0.4,2.1,3.1,1.1,0.2,1.7,1.7,9.6,1134,17.8,0.573,0.411,0.257,2.7,11.7,23.6,3,0.8,17,23.6,1.5,2.3,3.8,0.16,2.3,1.3,1.6,"SAS",2877315
"591","Manu Ginobili",2017,18577,154,"SG",39,"SAS",69,0,18.7,2.5,6.4,0.39,1.3,3.3,0.392,1.2,3.1,0.387,0.491,1.2,1.6,0.804,0.4,1.9,2.7,1.2,0.2,1.4,1.7,7.5,1291,13.9,0.532,0.517,0.244,2.5,11.1,20.8,3.2,1,16.5,20.4,0.6,2.4,3,0.11,0.5,1.4,1.3,"SAS",14000000
"592","Manu Ginobili",2018,19197,177,"SG",40,"SAS",65,0,20,3.1,7.1,0.434,1,3,0.333,2.1,4.2,0.506,0.503,1.7,2,0.84,0.3,1.9,2.5,0.7,0.2,1.6,1.9,8.9,1299,12.9,0.553,0.415,0.283,1.6,10.6,19.1,1.7,1,16.8,21.5,0.6,1.6,2.2,0.082,-0.5,-0.5,0.3,"SAS",2500000
"593","Marc Gasol",2012,15603,161,"C",27,"MEM",65,65,36.5,5.5,11.4,0.482,0,0.2,0.083,5.5,11.2,0.489,0.483,3.6,4.9,0.748,1.8,7.1,3.1,1,1.9,1.9,3.1,14.6,2370,18.4,0.541,0.016,0.428,5.8,23.1,14.1,1.4,4.1,12.1,19.1,4.2,4,8.2,0.166,0.3,3.6,3.5,"MEM",14375941
"594","Marc Gasol",2016,17982,149,"C",31,"MEM",52,52,34.4,6.3,13.6,0.464,0,0.1,0.667,6.3,13.5,0.463,0.465,3.9,4.7,0.829,1.1,5.8,3.8,1,1.3,2.3,2.7,16.6,1791,17.7,0.528,0.004,0.347,3.5,20.2,18.9,1.4,3.6,12.7,23.4,1.8,1.9,3.7,0.098,-0.7,1.7,1.3,"MEM",22642350
"595","Marcelo Huertas",2017,18639,206,"PG",33,"LAL",23,1,10.3,1.1,3,0.368,0.2,0.8,0.211,0.9,2.1,0.429,0.397,0.4,0.7,0.529,0.1,1,2.3,0.4,0.1,0.8,0.7,2.7,237,9.1,0.417,0.279,0.25,0.9,10.5,30.8,2.1,0.7,20.1,17,-0.2,0.1,-0.1,-0.025,-4.6,-2.4,-0.3,"LAL",1067647
"596","Marcin Gortat",2015,17384,180,"C",30,"WAS",82,82,29.9,5.4,9.5,0.566,0,0,0,5.4,9.4,0.569,0.566,1.5,2.1,0.703,2.2,6.5,1.2,0.6,1.3,1.2,2.3,12.2,2453,18.2,0.587,0.004,0.226,8.5,24.1,6.5,1,3.6,10.5,17.6,4.4,4.2,8.6,0.168,-0.4,2.3,2.4,"WAS",12000000
"597","Marco Belinelli",2013,16023,41,"SG",26,"CHI",73,27,25.8,3.3,8.4,0.395,1.1,3,0.357,2.2,5.3,0.416,0.46,1.9,2.3,0.839,0.2,1.7,2,0.6,0.1,1.1,1.9,9.6,1882,10.4,0.513,0.362,0.275,0.8,7.8,12.9,1.3,0.2,10.7,18.7,1.3,1.6,3,0.076,-1.1,-1.6,-0.3,"CHI",1957000
"598","Marco Belinelli",2014,16606,44,"SF",27,"SAS",80,25,25.2,4.2,8.7,0.485,1.6,3.7,0.43,2.6,5,0.525,0.576,1.4,1.6,0.847,0.2,2.6,2.2,0.6,0.1,1.2,1.6,11.4,2016,15,0.605,0.422,0.188,1,11.2,13.2,1.3,0.3,11.2,19,3.5,2.4,5.9,0.14,1.9,-0.3,1.9,"SAS",2811875
"599","Marco Belinelli",2016,17858,44,"SG",29,"SAC",68,7,24.6,3.6,9.3,0.386,1.3,4.4,0.306,2.3,5,0.456,0.457,1.7,2,0.833,0.1,1.6,1.9,0.5,0,1.2,1.3,10.2,1672,9.4,0.5,0.468,0.217,0.7,6.9,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,0.014,-1.3,-2.9,-0.9,"SAC",6333333
"600","Marcus Camby",2013,16059,71,"PF",38,"NYK",24,4,10.4,0.7,2.2,0.321,0,0,NA,0.7,2.2,0.321,0.321,0.3,0.8,0.421,1,2.3,0.6,0.3,0.6,0.6,1.2,1.8,250,8.6,0.342,0,0.358,10.9,27.1,8.1,1.5,4.8,19.6,14.3,-0.4,0.4,0,0.007,-6.6,3.4,-0.1,"NYK",4383773
"601","Marcus Georges-Hunt",2018,19194,174,"SG",23,"MIN",42,0,5.3,0.5,1.1,0.438,0.1,0.4,0.267,0.4,0.8,0.515,0.479,0.3,0.5,0.619,0.2,0.2,0.2,0.1,0,0.1,0.8,1.4,224,6.9,0.515,0.313,0.438,3.6,4.7,4.1,1.3,0,5,11.9,0.2,0,0.2,0.049,-1.7,-2.7,-0.1,"MIN",1312611
"602","Marcus Thornton",2012,15899,424,"SG",24,"SAC",51,51,34.9,6.9,15.7,0.438,2.1,6.1,0.345,4.8,9.7,0.497,0.505,2.8,3.2,0.865,1.6,2,1.9,1.4,0.2,1.6,2.2,18.7,1780,17.4,0.544,0.386,0.203,4.9,6.7,9.4,2,0.5,8.8,23.4,3.7,0.1,3.8,0.103,3.4,-2.5,1.3,"SAC",7787500
"603","Marcus Thornton",2016,18330,427,"SG",28,"HOU",47,6,18.8,3.7,9.3,0.4,1.6,4.6,0.338,2.1,4.7,0.461,0.484,1.1,1.2,0.879,0.7,1.8,1.4,0.7,0.1,0.9,1.6,10,885,14.6,0.512,0.497,0.133,3.8,10.5,12.8,1.9,0.3,8,24.3,0.9,0.4,1.3,0.072,0.8,-3.3,-0.1,"WAS",251107
"604","Marcus Thornton",2016,18329,427,"SG",28,"TOT",61,8,18.2,3.5,8.9,0.399,1.5,4.4,0.337,2,4.5,0.46,0.482,1.1,1.3,0.848,0.6,1.8,1.4,0.8,0.1,0.8,1.5,9.7,1109,14.7,0.511,0.498,0.146,3.8,11.3,12.9,2.1,0.3,8.1,24.4,1,0.7,1.7,0.074,0.7,-2.9,0,"WAS",251107
"605","Marcus Thornton",2016,18331,427,"SG",28,"WAS",14,2,16,3,7.6,0.393,1.3,3.9,0.333,1.7,3.8,0.453,0.477,1.1,1.5,0.762,0.5,2,1.4,0.9,0.1,0.8,1.2,8.4,224,15.5,0.508,0.505,0.196,3.4,14.3,13.4,2.8,0.4,8.6,24.8,0.1,0.3,0.4,0.08,0.6,-1.2,0.1,"WAS",251107
"606","Marcus Thornton",2017,18912,429,"SG",29,"WAS",33,1,17.4,2.5,6.4,0.4,0.8,2.4,0.35,1.7,3.9,0.431,0.467,0.7,0.8,0.852,0.7,1.6,1.2,0.6,0.1,0.8,1.5,6.6,575,10.4,0.494,0.381,0.129,4.3,10.5,10.1,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.6,-1.5,-0.2,"WAS",928552
"607","Mario Chalmers",2012,15511,85,"PG",25,"MIA",64,64,28.5,3.5,7.8,0.448,1.6,4.1,0.388,1.9,3.7,0.513,0.549,1.3,1.6,0.792,0.3,2.4,3.5,1.5,0.2,2.2,2.6,9.8,1825,13,0.578,0.522,0.203,1.1,9.8,19,2.8,0.5,20.7,17.4,1.5,2.8,4.3,0.112,1,0.4,1.5,"MIA",4000000
"608","Mario Chalmers",2015,17265,88,"PG",28,"MIA",80,37,29.6,3.3,8.3,0.403,0.9,3.1,0.294,2.4,5.2,0.467,0.458,2.6,3.3,0.774,0.3,2.3,3.8,1.5,0.1,2.2,3.1,10.2,2368,11.7,0.521,0.374,0.401,1.2,9,21,2.7,0.4,18.2,18.9,0.8,2,2.8,0.056,-0.6,-0.4,0.6,"MIA",4150000
