"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","tm.y","avg_salary"
"2754","Kosta Koufos",2015,17492,267,"C",25,"MEM",81,3,16.6,2.2,4.4,0.508,0,0,NA,2.2,4.4,0.508,0.508,0.7,1,0.647,1.5,3.8,0.5,0.4,0.8,0.9,1.8,5.2,1348,14.2,0.53,0,0.237,10.3,25.8,4.3,1.1,3.9,14.9,15.8,0.8,2.5,3.3,0.118,-3.4,1.9,0.2,"MEM",3000000
"2755","Kosta Koufos",2016,18117,253,"C",26,"SAC",78,14,19,3,5.7,0.532,0,0,NA,3,5.7,0.532,0.532,0.7,1.3,0.548,2.2,3.3,0.4,0.5,0.9,0.6,2.4,6.8,1482,15.1,0.54,0,0.234,12.4,18.4,3.3,1.3,3.8,8.9,15.4,2.1,1.4,3.5,0.113,-1.6,0.4,0.3,"SAC",8219750
"2756","Kosta Koufos",2017,18693,249,"C",27,"SAC",71,62,20,3,5.5,0.551,0,0,0,3,5.5,0.552,0.551,0.5,0.9,0.613,1.7,4,0.7,0.5,0.7,0.9,2.4,6.6,1419,13.8,0.56,0.003,0.158,9.7,23,5.3,1.3,3.1,12.7,15.3,1.2,1.4,2.6,0.089,-2.6,0.7,0,"SAC",8219750
"2757","Kosta Koufos",2018,19332,279,"C",28,"SAC",71,13,19.6,3.1,5.5,0.571,0,0,NA,3.1,5.5,0.571,0.571,0.5,1,0.446,2.1,4.5,1.2,0.7,0.5,0.7,2.1,6.7,1391,17.5,0.566,0,0.19,11.7,27.6,9.7,1.7,2.2,10.4,15.2,2.3,1.5,3.9,0.134,-0.8,1.4,0.9,"SAC",8219750
"2758","Kostas Papanikolaou",2015,17601,355,"SF",24,"HOU",43,1,18.5,1.6,4.6,0.35,0.7,2.5,0.292,0.9,2.1,0.418,0.429,0.3,0.4,0.722,0.9,1.8,2,0.7,0.3,1.3,1.7,4.2,795,7.8,0.444,0.538,0.091,5.4,10.9,15.8,1.8,1.3,21.2,14.2,-0.4,0.9,0.5,0.029,-3,0.7,-0.1,"HOU",4797664
"2759","Kris Dunn",2017,18531,118,"PG",22,"MIN",78,7,17.1,1.5,4,0.377,0.3,0.9,0.288,1.2,3.1,0.404,0.411,0.5,0.8,0.61,0.3,1.8,2.4,1,0.5,1.1,2.3,3.8,1333,8.1,0.432,0.233,0.188,2.1,12.6,19.4,3,2.3,20.8,14.2,-1.2,1.3,0.1,0.004,-3.7,1.5,-0.1,"MIN",3959640
"2760","Kris Dunn",2018,19154,142,"PG",23,"CHI",52,43,29.3,5.5,12.8,0.429,0.8,2.6,0.321,4.7,10.2,0.457,0.462,1.6,2.2,0.737,0.5,3.8,6,2,0.5,2.9,3.3,13.4,1525,14.5,0.488,0.201,0.171,1.6,14.4,33.3,3.3,1.6,17.3,24.7,-1,1.9,0.8,0.027,-1.4,1.4,0.7,"CHI",3959640
"2761","Kris Humphries",2012,15677,223,"PF",26,"NJN",62,62,34.9,5.2,10.8,0.481,0,0,NA,5.2,10.8,0.481,0.481,3.4,4.5,0.752,3.8,7.2,1.5,0.8,1.2,1.9,2.8,13.8,2162,17.9,0.539,0,0.414,12.2,24.8,7.4,1.2,2.6,13,19.3,3.6,1.7,5.3,0.118,-0.6,0.4,1,"NJN",8000000
"2762","Kris Humphries",2012,15677,223,"PF",26,"NJN",62,62,34.9,5.2,10.8,0.481,0,0,NA,5.2,10.8,0.481,0.481,3.4,4.5,0.752,3.8,7.2,1.5,0.8,1.2,1.9,2.8,13.8,2162,17.9,0.539,0,0.414,12.2,24.8,7.4,1.2,2.6,13,19.3,3.6,1.7,5.3,0.118,-0.6,0.4,1,"BKN",8000000
"2763","Kris Humphries",2014,16831,215,"PF",28,"BOS",69,30,19.9,3.3,6.7,0.501,0,0,0,3.3,6.7,0.503,0.501,1.7,2.1,0.813,1.8,4.1,1,0.4,0.9,0.9,2,8.4,1376,18.2,0.552,0.004,0.312,10.2,24,8.2,1.2,3.4,10.9,19,2.3,1.8,4.1,0.143,-1.2,1.2,0.7,"BOS",12000000
"2764","Kris Humphries",2015,17438,226,"PF",29,"WAS",64,17,21,3.3,7,0.473,0,0.1,0,3.3,6.9,0.481,0.473,1.4,1.8,0.744,1.8,4.7,0.9,0.5,0.4,0.7,2,8,1345,15.4,0.512,0.016,0.262,10.1,24.4,6.7,1.3,1.5,8.5,18.3,1.6,2.1,3.8,0.134,-2,0.7,0.2,"WAS",4440000
"2765","Kris Humphries",2016,18062,211,"PF",30,"PHO",4,3,18.5,2.5,9,0.278,0.8,2.5,0.3,1.8,6.5,0.269,0.319,1.5,2,0.75,2.8,5.3,1.8,0.8,0.5,1,2,7.3,74,13.5,0.367,0.278,0.222,15.8,31.5,14.8,2,2.2,9.2,25,-0.1,0.1,0,0.012,-3.1,0.6,0,"ATL",388025
"2766","Kris Humphries",2016,18060,211,"PF",30,"TOT",53,17,15.8,2.3,5.6,0.41,0.6,2,0.315,1.6,3.5,0.465,0.468,1.3,1.6,0.798,1.1,3,0.7,0.3,0.4,0.7,1.8,6.5,835,13.1,0.517,0.366,0.285,7.5,21.5,6.6,0.9,2.2,10.3,19.5,0.5,1.1,1.6,0.093,-2.2,-0.7,-0.2,"ATL",388025
"2767","Kris Humphries",2016,18061,211,"PF",30,"WAS",28,14,16.6,2.3,5.6,0.405,0.8,2.4,0.343,1.5,3.3,0.451,0.478,1,1.1,0.935,0.9,3.2,0.6,0.1,0.5,0.7,1.5,6.4,466,11.8,0.524,0.424,0.196,6.1,21.8,5,0.3,2.4,10.4,18,0.3,0.5,0.7,0.073,-2.6,-1.3,-0.2,"ATL",388025
"2768","Kris Humphries",2016,18063,211,"PF",30,"ATL",21,0,14,2.2,4.8,0.465,0.4,1.5,0.258,1.9,3.3,0.557,0.505,1.5,2.1,0.711,1,2.4,0.6,0.5,0.3,0.7,2.1,6.4,295,14.9,0.555,0.307,0.446,7.6,18.5,6.9,1.7,1.9,10.4,20.4,0.4,0.5,0.9,0.143,-1.5,-0.1,0,"ATL",388025
"2769","Kris Humphries",2017,18641,208,"PF",31,"ATL",56,4,12.3,1.6,3.8,0.407,0.3,1,0.352,1.2,2.9,0.425,0.451,1.1,1.5,0.78,1.1,2.6,0.5,0.3,0.4,0.5,1.2,4.6,689,13.6,0.514,0.252,0.383,9.7,23,6.4,1.1,2.6,10.1,17.6,0.6,1.1,1.6,0.115,-3,0.3,-0.1,"ATL",4000000
"2770","Kris Humphries",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",2328652
"2771","Kristaps Porzingis",2016,18244,360,"PF",20,"NYK",72,72,28.4,5.2,12.3,0.421,1.1,3.4,0.333,4.1,8.9,0.454,0.467,2.8,3.3,0.838,1.8,5.5,1.3,0.7,1.9,1.7,2.8,14.3,2047,17.7,0.518,0.274,0.271,7.1,20.7,7.9,1.3,5,10.9,24.6,1.5,2.9,4.4,0.102,-0.8,0.9,1.1,"NYK",4662524
"2772","Kristaps Porzingis",2017,18833,363,"PF",21,"NYK",66,65,32.8,6.7,14.9,0.45,1.7,4.8,0.357,5,10.2,0.493,0.507,3,3.8,0.786,1.7,5.5,1.5,0.7,2,1.8,3.7,18.1,2164,17.4,0.546,0.319,0.256,5.5,18.2,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,0.1,0.2,0,1.2,"NYK",4662524
"2773","Kristaps Porzingis",2018,19491,411,"PF",22,"NYK",48,48,32.4,8.1,18.5,0.439,1.9,4.8,0.395,6.3,13.8,0.454,0.489,4.5,5.7,0.793,1.3,5.3,1.2,0.8,2.4,1.9,2.9,22.7,1553,20.4,0.539,0.256,0.309,4.4,18.1,6.2,1.1,6.4,8.4,31,1.4,1.8,3.2,0.099,-0.5,-0.2,0.5,"NYK",4662524
"2774","Kurt Thomas",2012,15890,415,"C",39,"POR",53,3,15.2,1.4,3,0.465,0,0,NA,1.4,3,0.465,0.465,0.3,0.4,0.7,0.7,2.8,0.9,0.5,0.6,0.6,2.3,3,803,9.5,0.483,0,0.127,5.5,22.1,8.7,1.6,3,15.8,11.2,0.2,0.9,1.1,0.067,-3.7,2.4,0.1,"POR",1352181
"2775","Kwame Brown",2012,15488,66,"C",29,"GSW",9,3,20.8,2.3,4.4,0.525,0,0,NA,2.3,4.4,0.525,0.525,1.7,3.8,0.441,1.8,4.6,0.4,0.9,0,1.6,2.3,6.3,187,11.1,0.519,0,0.85,9.7,24.8,3.2,2.2,0,20.3,17,-0.1,0.2,0.1,0.031,-4.7,-1.5,-0.2,"MIL",6750000
"2776","Kwame Brown",2013,16048,62,"C",30,"PHI",22,11,12.2,0.8,1.7,0.459,0,0,NA,0.8,1.7,0.459,0.459,0.3,0.9,0.368,1,2.3,0.4,0.3,0.5,0.4,1.7,1.9,269,8.8,0.452,0,0.514,9.4,22.1,4.7,1.2,2.9,15,9.1,0,0.4,0.4,0.071,-5.1,1.6,-0.1,"PHI",2882473
"2777","Kyle Anderson",2015,17179,16,"SF",21,"SAS",33,8,10.8,0.9,2.7,0.348,0.1,0.3,0.273,0.8,2.4,0.359,0.365,0.3,0.4,0.643,0.2,2,0.8,0.5,0.2,0.3,0.8,2.2,358,8.2,0.389,0.124,0.157,1.6,20.8,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,0.044,-5.2,2.4,-0.1,"SAS",1142880
"2778","Kyle Anderson",2016,17829,17,"SF",22,"SAS",78,11,16,1.8,3.8,0.468,0.2,0.5,0.324,1.6,3.3,0.488,0.488,0.8,1.1,0.747,0.3,2.8,1.6,0.8,0.4,0.8,1.2,4.5,1245,12.9,0.528,0.125,0.281,2.4,19.4,13.7,2.5,1.8,15.1,14.4,0.7,2.8,3.5,0.133,-1.9,3.7,1.2,"SAS",1142880
"2779","Kyle Anderson",2017,18406,14,"SF",23,"SAS",72,14,14.2,1.3,2.9,0.445,0.2,0.6,0.375,1.1,2.3,0.462,0.481,0.6,0.8,0.789,0.5,2.4,1.3,0.7,0.4,0.5,0.9,3.4,1020,12.5,0.525,0.191,0.273,3.7,19,12.4,2.5,2.1,14.3,12.1,0.7,2,2.7,0.127,-2.1,3.7,0.9,"SAS",1142880
"2780","Kyle Anderson",2018,18996,13,"SF",24,"SAS",74,67,26.7,3.1,5.9,0.527,0.3,0.8,0.333,2.9,5.1,0.556,0.549,1.4,2,0.712,1.1,4.2,2.7,1.6,0.8,1.3,1.5,7.9,1978,15.9,0.582,0.13,0.333,4.7,17.6,14.7,2.9,2.5,15.8,13.5,2.4,3.8,6.2,0.151,-0.3,4.3,3,"SAS",1142880
"2781","Kyle Korver",2012,15731,267,"SG",30,"CHI",65,7,22.6,2.7,6.3,0.432,1.8,4.2,0.435,0.9,2.2,0.426,0.575,0.8,1,0.833,0.4,2,1.7,0.6,0.2,0.8,1.7,8.1,1469,13.6,0.6,0.658,0.16,2,9.9,11.7,1.3,0.7,10.7,15.3,3.1,2.1,5.3,0.172,2.5,0,1.7,"CHI",5000000
"2782","Kyle Korver",2013,16271,249,"SF",31,"ATL",74,60,30.5,3.7,8.1,0.461,2.6,5.6,0.457,1.2,2.5,0.471,0.618,0.9,1.1,0.859,0.3,3.6,2,0.9,0.5,0.9,2.3,10.9,2259,13.9,0.637,0.689,0.13,1.2,13.5,9.9,1.6,1.3,9.9,14.5,4,2.5,6.4,0.137,2.1,0.5,2.7,"ATL",5000000
"2783","Kyle Korver",2014,16875,255,"SG",32,"ATL",71,71,33.9,4.1,8.6,0.475,2.6,5.5,0.472,1.5,3.1,0.479,0.626,1.2,1.3,0.926,0.3,3.7,2.9,1,0.3,1.4,2.1,12,2408,13.5,0.653,0.644,0.154,1.1,12.4,13.3,1.5,0.8,13.6,14.2,3.9,2,5.9,0.118,2,0.2,2.5,"ATL",6000000
"2784","Kyle Korver",2015,17491,266,"SG",33,"ATL",75,75,32.2,3.9,8,0.487,2.9,6,0.492,0.9,2,0.47,0.671,1.4,1.6,0.898,0.2,3.9,2.6,0.7,0.6,1.4,1.9,12.1,2418,14.8,0.699,0.748,0.197,0.7,13.3,12.1,1.1,1.5,14.1,14.4,5,2.4,7.5,0.148,3.1,0.2,3.3,"ATL",6000000
"2785","Kyle Korver",2016,18116,252,"SG",34,"ATL",80,80,30,3.4,7.7,0.435,2,5,0.398,1.4,2.7,0.502,0.563,0.6,0.7,0.833,0.2,3.1,2.1,0.8,0.4,1.2,2,9.2,2401,9.7,0.578,0.644,0.088,0.7,10.9,9.9,1.2,1.1,13.3,13.7,1.2,2.9,4.1,0.082,-0.7,0.5,1.1,"ATL",6000000
"2786","Kyle Korver",2017,18690,248,"SG",35,"TOT",67,22,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,1.6,0.5,0.3,1,1.6,10.1,1753,12.1,0.635,0.697,0.082,0.5,11,9.4,1,1,11.5,15.2,2.3,1.3,3.7,0.1,0.8,-1,0.8,"ATL",2311516
"2787","Kyle Korver",2017,18690,248,"SG",35,"TOT",67,22,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,1.6,0.5,0.3,1,1.6,10.1,1753,12.1,0.635,0.697,0.082,0.5,11,9.4,1,1,11.5,15.2,2.3,1.3,3.7,0.1,0.8,-1,0.8,"CLE",6000000
"2788","Kyle Korver",2017,18692,248,"SG",35,"CLE",35,1,24.5,3.7,7.7,0.487,2.8,5.7,0.485,1,2,0.493,0.667,0.4,0.4,0.933,0.2,2.6,1,0.3,0.2,0.8,1.7,10.7,859,13.5,0.677,0.743,0.056,0.9,11.2,6.1,0.6,0.8,9.5,15.8,1.6,0.4,2,0.114,2.2,-2.2,0.4,"ATL",2311516
"2789","Kyle Korver",2017,18692,248,"SG",35,"CLE",35,1,24.5,3.7,7.7,0.487,2.8,5.7,0.485,1,2,0.493,0.667,0.4,0.4,0.933,0.2,2.6,1,0.3,0.2,0.8,1.7,10.7,859,13.5,0.677,0.743,0.056,0.9,11.2,6.1,0.6,0.8,9.5,15.8,1.6,0.4,2,0.114,2.2,-2.2,0.4,"CLE",6000000
"2790","Kyle Korver",2017,18691,248,"SG",35,"ATL",32,21,27.9,3.4,7.7,0.439,2,5,0.409,1.3,2.7,0.494,0.571,0.8,0.8,0.889,0,2.8,2.3,0.7,0.4,1.3,1.5,9.5,894,10.8,0.591,0.646,0.11,0,10.8,12.6,1.3,1.2,13.4,14.5,0.7,1,1.6,0.088,-0.5,0.1,0.4,"ATL",2311516
"2791","Kyle Korver",2017,18691,248,"SG",35,"ATL",32,21,27.9,3.4,7.7,0.439,2,5,0.409,1.3,2.7,0.494,0.571,0.8,0.8,0.889,0,2.8,2.3,0.7,0.4,1.3,1.5,9.5,894,10.8,0.591,0.646,0.11,0,10.8,12.6,1.3,1.2,13.4,14.5,0.7,1,1.6,0.088,-0.5,0.1,0.4,"CLE",6000000
"2792","Kyle Korver",2018,19331,278,"SG",36,"CLE",73,4,21.6,3,6.6,0.459,2.2,5.2,0.436,0.8,1.5,0.537,0.628,0.9,1,0.889,0.1,2.1,1.2,0.4,0.4,0.8,1.8,9.2,1574,13.4,0.652,0.777,0.149,0.7,10.9,8,1,1.5,9.6,16,2.8,0.6,3.4,0.104,2.2,-2,0.9,"CLE",7353333
"2793","Kyle Lowry",2012,15748,284,"PG",25,"HOU",47,38,32.1,4.5,10.9,0.409,1.7,4.5,0.374,2.8,6.4,0.434,0.486,3.6,4.2,0.864,0.8,3.7,6.6,1.6,0.3,2.8,2.8,14.3,1510,18.8,0.558,0.411,0.386,2.8,13.7,32.3,2.5,0.7,17.8,22,3.3,1.6,4.9,0.156,3.6,0.5,2.3,"HOU",5865000
"2794","Kyle Lowry",2013,16298,270,"PG",26,"TOR",68,52,29.7,3.7,9.2,0.401,1.5,4.1,0.362,2.2,5.1,0.433,0.482,2.8,3.5,0.795,0.8,3.9,6.4,1.4,0.4,2.3,3.2,11.6,2020,17.5,0.543,0.448,0.384,3.2,15.9,34.6,2.5,1,17.7,20.3,3.5,2.1,5.6,0.133,3,0.7,2.9,"TOR",5865000
"2795","Kyle Lowry",2014,16901,279,"PG",27,"TOR",79,79,36.2,5.8,13.7,0.423,2.4,6.3,0.38,3.4,7.3,0.46,0.511,4,4.9,0.813,1.1,3.6,7.4,1.5,0.2,2.5,3.4,17.9,2862,20.1,0.567,0.463,0.356,3.6,11.5,34.7,2.2,0.4,13.4,22.9,8.4,3.3,11.7,0.197,5.8,0.1,5.7,"TOR",5865000
"2796","Kyle Lowry",2015,17516,289,"PG",28,"TOR",70,70,34.5,6.1,14.9,0.412,1.9,5.6,0.338,4.3,9.3,0.457,0.476,3.6,4.5,0.808,0.8,3.9,6.8,1.6,0.2,2.5,3,17.8,2414,19.3,0.527,0.375,0.299,2.6,13.1,32.4,2.3,0.4,12.8,25.4,5.1,2,7.1,0.141,4.2,-0.6,3.4,"TOR",12000000
"2797","Kyle Lowry",2016,18143,273,"PG",29,"TOR",77,77,37,6.6,15.6,0.427,2.8,7.1,0.388,3.9,8.5,0.461,0.516,5.2,6.4,0.811,0.7,4,6.4,2.1,0.4,2.9,2.7,21.2,2851,22.2,0.578,0.457,0.41,2.2,12.3,29.9,2.9,1,13.7,26.1,8,3.7,11.6,0.196,6.2,0.6,6.3,"TOR",12000000
"2798","Kyle Lowry",2017,18722,274,"PG",30,"TOR",60,60,37.4,7.1,15.3,0.464,3.2,7.8,0.412,3.9,7.5,0.518,0.569,5,6.1,0.819,0.8,4,7,1.5,0.3,2.9,2.8,22.4,2244,22.9,0.623,0.51,0.398,2.4,12,29.9,2,0.7,13.8,24.9,7.8,2.3,10.1,0.216,7.1,-0.5,4.9,"TOR",12000000
"2799","Kyle Lowry",2018,19360,305,"PG",31,"TOR",78,78,32.2,5.2,12.1,0.427,3.1,7.6,0.399,2.1,4.5,0.474,0.553,2.9,3.3,0.854,0.8,4.7,6.9,1.1,0.2,2.3,2.5,16.2,2510,19.5,0.598,0.631,0.276,3,16.1,30.9,1.7,0.6,14.7,21.7,7,3.1,10.2,0.194,5.4,0.5,5,"TOR",33333333
"2800","Kyle O'Quinn",2013,16364,322,"C",22,"ORL",57,5,11.2,1.8,3.5,0.513,0,0,0,1.8,3.4,0.515,0.513,0.5,0.8,0.667,1.1,2.5,0.9,0.2,0.5,0.6,1.9,4.1,638,15.8,0.535,0.005,0.228,11.5,25.5,13.1,0.9,3.1,14.6,18.1,0.7,0.7,1.4,0.107,-1.9,1,0.2,"ORL",830996
"2801","Kyle O'Quinn",2014,16978,337,"C",23,"ORL",69,19,17.2,2.7,5.4,0.501,0,0,0,2.7,5.3,0.505,0.501,0.8,1.2,0.687,1.4,3.8,1.1,0.6,1.3,1.1,2.4,6.2,1188,16.5,0.526,0.008,0.224,9.5,25.2,10.9,1.7,5.8,16.1,18.6,0.5,2,2.5,0.101,-3.1,3.6,0.7,"ORL",830996
"2802","Kyle O'Quinn",2015,17596,350,"PF",24,"ORL",51,17,16.2,2.3,4.7,0.492,0.2,0.8,0.279,2.1,3.9,0.538,0.517,0.9,1.1,0.772,0.9,3,1.2,0.6,0.8,1.1,2.2,5.8,824,14.8,0.55,0.178,0.236,6.2,21.4,11.3,1.9,3.8,17.1,17.7,0.5,1.1,1.6,0.091,-2.1,2,0.4,"ORL",830996
"2803","Kyle O'Quinn",2016,18220,336,"PF",25,"NYK",65,1,11.8,2,4.2,0.476,0.1,0.3,0.227,1.9,3.8,0.498,0.485,0.7,0.9,0.767,1.2,2.7,1.1,0.3,0.8,0.9,1.6,4.8,764,17.5,0.52,0.081,0.221,11,24.5,15.9,1.3,4.9,17,21.2,0.5,1.2,1.6,0.103,-1.8,2.5,0.5,"NYK",4003125
"2804","Kyle O'Quinn",2017,18800,336,"C",26,"NYK",79,8,15.6,2.7,5.2,0.521,0,0.2,0.118,2.7,5,0.538,0.523,0.8,1.1,0.771,2,3.6,1.5,0.5,1.3,1,2.2,6.3,1229,20.5,0.552,0.041,0.201,13.7,24.8,14.8,1.5,6.9,14.5,18.5,2.1,1.8,3.9,0.151,-0.1,3.7,1.7,"NYK",4003125
"2805","Kyle O'Quinn",2018,19450,378,"C",27,"NYK",77,10,18,2.9,5,0.583,0.1,0.2,0.235,2.9,4.8,0.599,0.589,1.3,1.6,0.772,1.6,4.5,2.1,0.5,1.3,1.3,2.5,7.1,1387,20,0.625,0.044,0.331,9.7,27.8,16.8,1.3,6.1,18.5,17,2.7,2.1,4.8,0.166,0.2,4.3,2.3,"NYK",4003125
"2806","Kyle Singler",2013,16438,381,"SF",24,"DET",82,74,28,3.4,7.8,0.428,0.9,2.4,0.35,2.5,5.4,0.464,0.483,1.2,1.5,0.806,1.3,2.7,0.9,0.7,0.5,1.2,2.6,8.8,2293,10,0.517,0.312,0.193,5.4,11.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,0.048,-1.2,-0.7,0.1,"DET",1045000
"2807","Kyle Singler",2014,17050,395,"SF",25,"DET",82,36,28.5,3.3,7.3,0.447,1.1,3,0.382,2.1,4.3,0.492,0.525,1.9,2.2,0.826,1.4,2.3,0.9,0.7,0.5,1,2.6,9.6,2337,11.8,0.574,0.409,0.306,5.2,9.2,4.7,1.3,1.3,10.4,14,3.6,0.7,4.4,0.09,0.7,-0.8,1.1,"DET",1045000
"2808","Kyle Singler",2015,17695,410,"SF",26,"OKC",26,18,17.5,1.2,3.7,0.333,0.8,2.1,0.37,0.5,1.6,0.286,0.438,0.4,0.6,0.688,0.4,1.7,0.7,0.5,0.3,0.5,2.1,3.7,456,5.8,0.461,0.563,0.167,2.4,10.4,5.4,1.5,1.2,11.2,11,0,0.4,0.4,0.041,-2.6,-0.1,-0.1,"OKC",1045000
"2809","Kyle Singler",2015,17693,410,"SF",26,"TOT",80,58,21.8,2.2,5.6,0.386,1.2,3,0.398,1,2.6,0.371,0.493,0.5,0.7,0.769,0.4,2,1.1,0.6,0.3,0.7,1.9,6,1743,8.5,0.512,0.54,0.117,2,10.2,7.3,1.4,1,10.5,13.2,0.9,1.2,2,0.056,-1.3,-0.3,0.2,"OKC",1045000
"2810","Kyle Singler",2015,17694,410,"SF",26,"DET",54,40,23.8,2.6,6.5,0.4,1.4,3.5,0.406,1.2,3,0.393,0.509,0.5,0.7,0.806,0.4,2.1,1.2,0.6,0.3,0.8,1.8,7.1,1287,9.4,0.526,0.534,0.103,1.9,10.2,7.9,1.3,0.9,10.3,14,0.8,0.8,1.6,0.061,-0.8,-0.4,0.3,"OKC",1045000
"2811","Kyle Singler",2016,18287,397,"SF",27,"OKC",68,2,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.8,1.8,0.452,0.457,0.4,0.6,0.659,0.7,1.3,0.4,0.4,0.1,0.5,1.8,3.4,977,6.6,0.481,0.439,0.199,5.9,9.6,3.2,1.5,0.7,11.7,11.9,0.3,0.8,1.1,0.054,-1.7,-0.8,-0.1,"OKC",4750000
"2812","Kyle Singler",2017,18880,404,"SF",28,"OKC",32,2,12,1.1,2.6,0.41,0.2,1.2,0.189,0.8,1.4,0.587,0.452,0.4,0.5,0.765,0.3,1.3,0.3,0.2,0.2,0.3,0.9,2.8,385,5.9,0.486,0.446,0.205,2.3,11.5,3.2,0.9,1,10.8,11.2,0,0.3,0.3,0.034,-4.6,-1.3,-0.4,"OKC",4750000
"2813","Kyle Singler",2018,19541,453,"SF",29,"OKC",12,0,4.9,0.6,1.8,0.333,0.2,0.4,0.4,0.4,1.3,0.313,0.381,0.6,1.1,0.538,0.1,0.8,0.2,0.1,0,0.3,0.3,1.9,59,5.9,0.43,0.238,0.619,1.8,17.5,4.8,0.8,0,10.1,21.6,-0.1,0,0,-0.031,-7.7,-4.2,-0.1,"OKC",4750000
"2814","Kyle Wiltjer",2017,18968,471,"PF",24,"HOU",14,0,3.1,0.3,1,0.286,0.3,0.9,0.308,0,0.1,0,0.429,0.1,0.1,0.5,0.3,0.4,0.1,0.2,0.1,0.4,0.3,0.9,44,6.7,0.437,0.929,0.143,9.9,14.9,6.1,3.3,1.8,25.2,19.1,-0.1,0.1,0,-0.039,-4,0,0,"HOU",724360
"2815","Kyle Wiltjer",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC",1312611
"2816","Kyrie Irving",2012,15681,227,"PG",19,"CLE",51,51,30.5,6.9,14.6,0.469,1.4,3.6,0.399,5.4,11.1,0.491,0.517,3.4,3.8,0.872,0.9,2.9,5.4,1.1,0.4,3.1,2.2,18.5,1558,21.4,0.566,0.245,0.262,3.1,11.2,36.5,1.8,1,16.1,28.7,3.4,0.6,4.1,0.125,4.9,-1.7,2.1,"CLE",5799503
"2817","Kyrie Irving",2013,16219,205,"PG",20,"CLE",59,59,34.7,8.2,18.1,0.452,1.8,4.7,0.391,6.4,13.4,0.474,0.503,4.2,4.9,0.855,0.6,3.1,5.9,1.5,0.4,3.2,2.5,22.5,2048,21.4,0.553,0.261,0.271,1.8,10.8,32.7,2.3,0.8,13.8,30.2,4.2,1.1,5.3,0.125,4.9,-1.6,2.8,"CLE",5799503
"2818","Kyrie Irving",2014,16835,219,"PG",21,"CLE",71,71,35.2,7.5,17.4,0.43,1.7,4.8,0.358,5.8,12.6,0.458,0.48,4.1,4.8,0.861,0.7,2.9,6.1,1.5,0.3,2.7,2.3,20.8,2496,20.1,0.533,0.278,0.273,2.3,9.5,31.6,2.2,0.8,12.1,28.2,4.6,2.1,6.7,0.128,4.1,-0.9,3.3,"CLE",5799503
"2819","Kyrie Irving",2015,17443,231,"PG",22,"CLE",75,75,36.4,7.7,16.5,0.468,2.1,5,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,5.2,1.5,0.3,2.5,1.9,21.7,2730,21.5,0.583,0.306,0.296,2.3,7.5,25,2.2,0.6,11.8,26.2,8.4,2,10.4,0.183,4.7,-1.4,3.7,"CLE",5799503
"2820","Kyrie Irving",2016,18072,218,"PG",23,"CLE",53,53,31.5,7.4,16.6,0.448,1.6,4.9,0.321,5.8,11.6,0.502,0.496,3.2,3.6,0.885,0.8,2.1,4.7,1.1,0.3,2.3,2,19.6,1667,19.9,0.54,0.298,0.217,3,7.6,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5,0.143,3,-1.4,1.5,"CLE",18868625
"2821","Kyrie Irving",2017,18653,215,"PG",24,"CLE",72,72,35.1,9.3,19.7,0.473,2.5,6.1,0.401,6.9,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,5.8,1.2,0.3,2.5,2.2,25.2,2525,23,0.58,0.311,0.231,2.3,7.5,29.7,1.6,0.8,10.3,30.8,7.4,1.5,8.9,0.17,4.8,-2.3,2.9,"CLE",18868625
